int64_field_0,url,title,time_published,sentiment_score,sentiment_label,source,ticker_sentiment_score,ticker_sentiment_label
229,https://decrypt.co/303424/cardano-hard-fork-ada-holders-governance,Major Cardano Hard Fork Will Give ADA Holders a Say in Network's Future,2025-01-29 20:51:09 UTC,0.232532,Somewhat-Bullish,Decrypt.co,0.241245,Somewhat-Bullish
224,https://decrypt.co/303771/grayscale-seeks-xrp-etf-approval-as-trump-era-regulators-warm-to-crypto,Grayscale Seeks XRP ETF Approval as Trump-Era Regulators Warm to Crypto,2025-01-31 00:48:30 UTC,0.394364,Bullish,Decrypt.co,0.202827,Somewhat-Bullish
561,https://decrypt.co/303771/grayscale-seeks-xrp-etf-approval-as-trump-era-regulators-warm-to-crypto,Grayscale Seeks XRP ETF Approval as Trump-Era Regulators Warm to Crypto,2025-01-31 00:48:30 UTC,0.394364,Bullish,Decrypt.co,0.202827,Somewhat-Bullish
492,https://decrypt.co/303843/bitcoin-and-ethereum-etf-issuer-grayscale-debuts-a-new-dogecoin-trust,Bitcoin and Ethereum ETF Issuer Grayscale Debuts a New Dogecoin Trust,2025-01-31 15:00:49 UTC,0.178643,Somewhat-Bullish,Decrypt.co,0.187282,Somewhat-Bullish
654,https://decrypt.co/303902/uniswap-v4-defi-protocol-launches-on-ethereum-and-beyond-heres-whats-new,Uniswap V4 DeFi Protocol Launches on Ethereum and Beyond-Here's What's New,2025-01-31 20:01:12 UTC,0.298123,Somewhat-Bullish,Decrypt.co,0.280579,Somewhat-Bullish
108,https://decrypt.co/304304/cryptomus-offers-endless-possibilities-with-high-liquidity-platform,Cryptomus Offers 'Endless Possibilities' With High Liquidity Platform,2025-02-04 15:31:02 UTC,0.213073,Somewhat-Bullish,Decrypt.co,0.207718,Somewhat-Bullish
215,https://decrypt.co/305379/grayscale-cardano-etf-approval-solana-xrp-dogecoin,"Grayscale Seeks Cardano ETF Approval After Filing for Solana, XRP and Dogecoin Funds",2025-02-11 02:30:15 UTC,0.388006,Bullish,Decrypt.co,0.234896,Somewhat-Bullish
650,https://decrypt.co/305519/a16zs-crypto-policy-head-brian-quintenz-picked-to-lead-cftc,A16z's Crypto Policy Head Brian Quintenz Picked to Lead CFTC,2025-02-12 04:42:20 UTC,0.281833,Somewhat-Bullish,Decrypt.co,0.219658,Somewhat-Bullish
337,https://decrypt.co/305896/someone-won-100k-bitcoin-trading-cards,Someone Just Won $100K in Bitcoin From a $50 Pack of Trading Cards,2025-02-13 23:51:02 UTC,0.258831,Somewhat-Bullish,Decrypt.co,0.172196,Somewhat-Bullish
467,https://decrypt.co/305896/someone-won-100k-bitcoin-trading-cards,Someone Just Won $100K in Bitcoin From a $50 Pack of Trading Cards,2025-02-13 23:51:02 UTC,0.258831,Somewhat-Bullish,Decrypt.co,0.172196,Somewhat-Bullish
38,https://decrypt.co/306792/sec-coinshares-xrp-litecoin-etf-filings,SEC Acknowledges CoinShares XRP and Litecoin ETF Filings,2025-02-19 20:10:26 UTC,0.268862,Somewhat-Bullish,Decrypt.co,0.344624,Somewhat-Bullish
70,https://decrypt.co/306792/sec-coinshares-xrp-litecoin-etf-filings,SEC Acknowledges CoinShares XRP and Litecoin ETF Filings,2025-02-19 20:10:26 UTC,0.268862,Somewhat-Bullish,Decrypt.co,0.344624,Somewhat-Bullish
453,https://decrypt.co/306792/sec-coinshares-xrp-litecoin-etf-filings,SEC Acknowledges CoinShares XRP and Litecoin ETF Filings,2025-02-19 20:10:26 UTC,0.268862,Somewhat-Bullish,Decrypt.co,0.344624,Somewhat-Bullish
34,https://decrypt.co/306821/first-spot-xrp-etf-approved-brazil,First-Ever Spot XRP ETF Gets Green Light in Brazil,2025-02-20 00:16:02 UTC,0.242426,Somewhat-Bullish,Decrypt.co,0.245671,Somewhat-Bullish
68,https://decrypt.co/306821/first-spot-xrp-etf-approved-brazil,First-Ever Spot XRP ETF Gets Green Light in Brazil,2025-02-20 00:16:02 UTC,0.242426,Somewhat-Bullish,Decrypt.co,0.245671,Somewhat-Bullish
32,https://decrypt.co/306861/microsoft-unveils-quantum-chip-powered-by-a-new-state-of-matter,Microsoft Unveils Quantum Chip Powered by a 'New State of Matter',2025-02-20 02:06:50 UTC,0.145204,Neutral,Decrypt.co,0.31251,Somewhat-Bullish
302,https://decrypt.co/306900/xrp-price-jumps-as-sec-acknowledges-etf-filings,XRP Price Jumps as SEC Acknowledges Canary Capital and Wisdom Tree XRP ETF Filings,2025-02-20 06:06:53 UTC,0.104446,Neutral,Decrypt.co,0.230905,Somewhat-Bullish
451,https://decrypt.co/306900/xrp-price-jumps-as-sec-acknowledges-etf-filings,XRP Price Jumps as SEC Acknowledges Canary Capital and Wisdom Tree XRP ETF Filings,2025-02-20 06:06:53 UTC,0.104446,Neutral,Decrypt.co,0.230905,Somewhat-Bullish
59,https://decrypt.co/306936/ethereums-pectra-upgrade-huge-for-staking-ecosystem-p2p-org-exec,Ethereum's Pectra Upgrade 'Huge' for Staking Ecosystem: P2P.org Exec,2025-02-20 13:20:39 UTC,0.222301,Somewhat-Bullish,Decrypt.co,0.222548,Somewhat-Bullish
3,https://decrypt.co/307135/story-protocol-ip-token-surges,Story Protocol IP Token Surges 149% in a Day-One Week After Launch,2025-02-20 22:36:44 UTC,0.199077,Somewhat-Bullish,Decrypt.co,0.200229,Somewhat-Bullish
53,https://decrypt.co/307135/story-protocol-ip-token-surges,Story Protocol IP Token Surges 149% in a Day-One Week After Launch,2025-02-20 22:36:44 UTC,0.199077,Somewhat-Bullish,Decrypt.co,0.200229,Somewhat-Bullish
209,https://decrypt.co/resources/cardano,What is Cardano? Inside the Third-Generation Blockchain,2025-02-12 18:15:23 UTC,0.222511,Somewhat-Bullish,Decrypt.co,0.219536,Somewhat-Bullish
652,https://decrypt.co/resources/what-is-phantom-a-guide-to-solanas-most-popular-crypto-wallet,What is Phantom? A Guide to Solana's Most Popular Crypto Wallet,2025-02-09 14:01:02 UTC,0.2182,Somewhat-Bullish,Decrypt.co,0.189458,Somewhat-Bullish
656,https://markets.businessinsider.com/news/stocks/galactic-goats-sets-launch-date-making-hodling-feel-like-herding-in-crypto-1034287290,"Galactic Goats Sets Launch Date, Making HODLing Feel Like Herding in Crypto",2025-01-30 08:00:00 UTC,0.439011,Bullish,Business Insider,0.190766,Somewhat-Bullish
354,https://www.benzinga.com/24/11/42030200/bitcoin-dominance-decline-expected-next-month-analyst-projects-altseason-to-peak-by-march-2025,"Bitcoin Dominance Decline Expected Next Month, Analyst Projects 'Altseason' To Peak By March 2025 - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2024-11-18 08:51:06 UTC,0.185616,Somewhat-Bullish,Benzinga,0.305833,Somewhat-Bullish
595,https://www.benzinga.com/24/12/42608825/shytoshi-kusama-says-huge-news-as-shiba-inu-partners-with-chainlink-to-boost-shibarium-ecosystem-tokens,"Shytoshi Kusama Shares 'Huge News' As Shiba Inu Partners With Chainlink To Boost Shibarium, Ecosystem Tokens",2024-12-20 03:55:48 UTC,0.271832,Somewhat-Bullish,Benzinga,0.205036,Somewhat-Bullish
134,https://www.benzinga.com/25/01/42780378/elon-musks-x-post-now-sends-this-adult-themed-crypto-up-175,Elon Musk's X Post Sends Adult-Themed Crypto Shooting Up 175%,2025-01-03 06:04:47 UTC,0.254343,Somewhat-Bullish,Benzinga,0.170745,Somewhat-Bullish
121,https://www.benzinga.com/25/01/43073101/altcoins-flash-bullish-signal-amid-bitcoins-surge-says-research-firm,"Altcoins Flash Bullish Signal Amid Bitcoin's Surge, Says Research Firm",2025-01-18 08:48:00 UTC,0.250702,Somewhat-Bullish,Benzinga,0.209619,Somewhat-Bullish
569,https://www.benzinga.com/25/01/43088676/trump-backed-world-liberty-financial-bags-47-million-each-of-ethereum-wrapped-bitcoin-to-honor-the-new-president,"Trump-Backed World Liberty Financial Bags $47 Million Each Of Ethereum, Wrapped Bitcoin To Commemorate Inauguration: 'Excited For The Future' - Grayscale Ethereum Mini Trust  ( ETH )  Common units of fractional undivided beneficial interest  ( ARCA:ETH ) ",2025-01-21 04:04:49 UTC,0.351972,Bullish,Benzinga,0.261765,Somewhat-Bullish
293,https://www.benzinga.com/25/01/43088840/donald-and-melania-trump-memecoins-crash-after-presidential-inaugurationfirst-couples-crypto-wealth-plunges-36,"Donald And Melania Trump Memecoins Crash, Erode Billions In Investors' Wealth - Emeren Group  ( NYSE:SOL ) ",2025-01-21 05:06:05 UTC,0.082716,Neutral,Benzinga,0.159315,Somewhat-Bullish
292,https://www.benzinga.com/25/01/43090399/top-crypto-analyst-disappointed-by-ethereums-weak-performance-but-doesnt-rule-out-a-rally-to-7000-heres-why,"Ethereum's 'Weak' Momentum Disappoints Top Analyst, But He Doesn't Rule Out A Rally To $7,000: Here's Why - Grayscale Ethereum Mini Trust  ( ETH )  Common units of fractional undivided beneficial interest  ( ARCA:ETH ) ",2025-01-21 09:14:39 UTC,0.094658,Neutral,Benzinga,0.182686,Somewhat-Bullish
283,https://www.benzinga.com/25/01/43220325/whats-so-special-about-bitcoins-supply-cap-asks-peter-schiff-anyone-with-a-solana-address-can-create-a-meme-coin-,Bitcoin's Scarcity Dismissed By Economist Peter Schiff: 'Anyone With A Solana Address Can Create A Meme Coin With A Fixed Supply',2025-01-27 04:37:33 UTC,0.182418,Somewhat-Bullish,Benzinga,0.156308,Somewhat-Bullish
273,https://www.benzinga.com/25/01/43374889/tether-expands-usdt-stablecoin-to-bitcoin-and-lightning-network,"Tether Is Bringing USDT To Bitcoin Network, Which Will Allow 'Millions' To Send Dollars Globally",2025-01-31 03:54:53 UTC,0.20026,Somewhat-Bullish,Benzinga,0.168635,Somewhat-Bullish
552,https://www.benzinga.com/25/02/43646667/trump-backed-world-liberty-financial-unveils-strategic-token-reserve-to-bolster-bitcoin-ethereum,"Trump-Backed World Liberty Financial Unveils Strategic Token Reserve To 'Bolster' Bitcoin, Ethereum - Scoops Up Another $5 Million In ETH - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2025-02-12 02:59:51 UTC,0.414958,Bullish,Benzinga,0.222196,Somewhat-Bullish
159,https://www.benzinga.com/25/02/43713994/coinbase-q4-earnings-highlights-revenue-beat-consumer-trading-volume-940-billion-company-welcomes-dawn-of-a-new-e,Coinbase Q4 Earnings Highlights: Trading Platform Welcomes 'Dawn Of A New Era For Crypto' - Coinbase Glb  ( NASDAQ:COIN ) ,2025-02-13 21:35:11 UTC,0.252483,Somewhat-Bullish,Benzinga,0.347721,Somewhat-Bullish
408,https://www.benzinga.com/analyst-ratings/analyst-color/24/10/41650250/harris-vs-trump-crypto-industry-anticipates-favorable-regulatory-environment-for-bi,Harris Vs Trump: Crypto Industry Anticipates 'Favorable Regulatory Environment' For Bitcoin And Other Digital Assets After Elections,2024-10-31 11:50:56 UTC,0.437775,Bullish,Benzinga,0.329517,Somewhat-Bullish
720,https://www.benzinga.com/fintech/22/10/29123432/cosmos-leading-dex-osmosis-experiences-downtime-attributed-to-network-validator-upgrade,"Cosmos' Leading DEX Osmosis Experiences Downtime Attributed To Network Validator Upgrade - Ethereum  ( ETH/USD ) , Cosmos  ( ATOM/USD ) ",2022-10-03 18:51:54 UTC,0.033817,Neutral,Benzinga,0.208201,Somewhat-Bullish
628,https://www.benzinga.com/general/23/08/34100248/stellars-evolution-beyond-just-another-altcoin,Stellar's Evolution: Beyond Just Another Altcoin,2023-08-29 18:46:05 UTC,0.247233,Somewhat-Bullish,Benzinga,0.18602,Somewhat-Bullish
622,https://www.benzinga.com/general/gambling/23/09/34794502/15-best-bitcoin-casinos-for-2023-top-crypto-casino-sites-with-instant-withdrawal,15 Best Bitcoin Casinos for 2023 - Top Crypto Casino Sites With Instant Withdrawal,2023-09-21 14:52:07 UTC,0.470382,Bullish,Benzinga,0.199927,Somewhat-Bullish
77,https://www.benzinga.com/general/market-summary/25/02/43809086/us-commerce-secretary-howard-lutnicks-cantor-fitzgerald-increases-bitcoin-exposure-via-etf,"US Commerce Secretary Howard Lutnick's Cantor Fitzgerald Increases Bitcoin Exposure Via ETFs, MSTR, MARA; Adds Chinese Firms Like BABA, Baidu, JD In Q4 - Alibaba Gr Hldgs  ( NYSE:BABA ) ",2025-02-19 12:14:12 UTC,0.233425,Somewhat-Bullish,Benzinga,0.19556,Somewhat-Bullish
856,https://www.benzinga.com/insights/cryptocurrency/24/09/41033122/cryptocurrency-filecoin-up-more-than-4-in-24-hours,Cryptocurrency Filecoin Up More Than 4% In 24 hours,2024-09-25 19:01:19 UTC,0.168681,Somewhat-Bullish,Benzinga,0.173853,Somewhat-Bullish
44,https://www.benzinga.com/insights/options/25/02/43820079/irens-options-frenzy-what-you-need-to-know,IREN's Options Frenzy: What You Need to Know - IREN  ( NASDAQ:IREN ) ,2025-02-19 17:45:50 UTC,0.22927,Somewhat-Bullish,Benzinga,0.23182,Somewhat-Bullish
728,https://www.benzinga.com/markets/cryptocurrency/22/06/27604020/umee-and-makerdao-initiate-dai-into-the-cosmos-ecosystem-promising-smooth-cross-chain-acce,Umee And MakerDAO Initiate Dai Into The Cosmos Ecosystem,2022-06-08 13:00:56 UTC,0.001784,Neutral,Benzinga,0.157035,Somewhat-Bullish
646,https://www.benzinga.com/markets/cryptocurrency/22/12/30182108/un-stellar-development-foundation-now-collaborating-to-distribute-crypto-to-help-displaced,"UN, Stellar Development Foundation Now Collaborating To Distribute Crypto To Help Displaced People In Ukraine - Stellar  ( XLM/USD ) ",2022-12-23 16:33:22 UTC,0.186476,Somewhat-Bullish,Benzinga,0.179489,Somewhat-Bullish
716,https://www.benzinga.com/markets/cryptocurrency/23/07/33229599/dogecoin-co-founder-says-if-xrp-isnt-security-there-aint-much-that-would-be,"Dogecoin Co-Founder Says If XRP Isn't Security, 'There Ain't Much That Would Be' - Emeren Group  ( NYSE:SOL ) , Atomera  ( NASDAQ:ATOM ) ",2023-07-14 11:53:54 UTC,0.124058,Neutral,Benzinga,0.227999,Somewhat-Bullish
632,https://www.benzinga.com/markets/cryptocurrency/23/07/33304041/bitcoin-surpasses-30-000-stellar-emerges-as-top-gainer,"Bitcoin Surpasses $30,000; Stellar Emerges As Top Gainer",2023-07-20 13:30:54 UTC,-0.02147,Neutral,Benzinga,0.228328,Somewhat-Bullish
715,https://www.benzinga.com/markets/cryptocurrency/23/07/33323292/gateway-by-wormhole-foundation-connects-20-blockchains-to-cosmos,Gateway By Wormhole Foundation Connects 20+ Blockchains To Cosmos,2023-07-21 17:09:35 UTC,0.286969,Somewhat-Bullish,Benzinga,0.153404,Somewhat-Bullish
631,https://www.benzinga.com/markets/cryptocurrency/23/07/33420556/bitcoin-ethereum-move-higher-stellar-emerges-as-top-gainer,"Bitcoin, Ethereum Move Higher; Stellar Emerges As Top Gainer",2023-07-27 13:33:26 UTC,0.104596,Neutral,Benzinga,0.237143,Somewhat-Bullish
714,https://www.benzinga.com/markets/cryptocurrency/23/08/33557560/cosmoverse-lands-in-istanbul-spotlight-on-interchain-innovations,Cosmoverse Lands In Istanbul: Spotlight On Interchain Innovations,2023-08-04 21:02:11 UTC,0.272617,Somewhat-Bullish,Benzinga,0.288557,Somewhat-Bullish
375,https://www.benzinga.com/markets/cryptocurrency/23/09/34447160/30-people-to-watch-in-web3-alan-vey-is-making-entertainment-exciting-in-web3,30 People To Watch In Web3: Alan Vey Is Making Entertainment Exciting In Web3,2023-09-11 16:51:24 UTC,0.303548,Somewhat-Bullish,Benzinga,0.310475,Somewhat-Bullish
374,https://www.benzinga.com/markets/cryptocurrency/23/09/34955992/ethereum-focused-crypto-startup-scores-13m-in-funding-for-polygon-solana-growth,"Ethereum-Focused Crypto Startup Scores $13M In Funding For Polygon, Solana Growth",2023-09-28 14:29:02 UTC,0.200699,Somewhat-Bullish,Benzinga,0.241741,Somewhat-Bullish
710,https://www.benzinga.com/markets/cryptocurrency/23/09/34955992/ethereum-focused-crypto-startup-scores-13m-in-funding-for-polygon-solana-growth,"Ethereum-Focused Crypto Startup Scores $13M In Funding For Polygon, Solana Growth",2023-09-28 14:29:02 UTC,0.200699,Somewhat-Bullish,Benzinga,0.241741,Somewhat-Bullish
371,https://www.benzinga.com/markets/cryptocurrency/23/11/35963518/will-bitcoin-soar-to-524-000-analyst-expects-chainlink-ocean-protocol-and-polkadot-to-surg,"Can Bitcoin Soar To A Historic $524,000? Plus: Analyst Predicts Major Moves For Chainlink, Ocean Protocol, Polkadot",2023-11-27 18:05:33 UTC,0.076305,Neutral,Benzinga,0.250073,Somewhat-Bullish
370,https://www.benzinga.com/markets/cryptocurrency/23/12/36247753/if-you-invested-in-polkadot-in-november-it-would-have-generated-43-higher-returns,"If You Invested In Polkadot In November, It Would Have Generated 43% Higher Returns",2023-12-14 22:33:28 UTC,0.307318,Somewhat-Bullish,Benzinga,0.209501,Somewhat-Bullish
824,https://www.benzinga.com/markets/cryptocurrency/23/12/36305062/ethereum-tops-this-key-level-sei-woo-network-among-top-gainers,"Ethereum Tops This Key Level; Sei, WOO Network Among Top Gainers",2023-12-19 14:33:06 UTC,0.469861,Bullish,Benzinga,0.197206,Somewhat-Bullish
823,https://www.benzinga.com/markets/cryptocurrency/23/12/36312467/cryptocurrency-vechain-rises-more-than-7-in-24-hours,Cryptocurrency VeChain Rises More Than 7% In 24 hours,2023-12-19 19:02:29 UTC,0.105432,Neutral,Benzinga,0.182722,Somewhat-Bullish
815,https://www.benzinga.com/markets/cryptocurrency/24/02/37158948/bitcoin-tops-52-000-following-retail-sales-jobless-claims-data-vechain-emerges-as-top-gain,"Bitcoin Tops $52,000 Following Retail Sales, Jobless Claims Data; VeChain Emerges As Top Gainer",2024-02-15 14:31:52 UTC,-0.078938,Neutral,Benzinga,0.209697,Somewhat-Bullish
813,https://www.benzinga.com/markets/cryptocurrency/24/02/37180846/forget-bitcoin-this-top-50-altcoin-could-explode-1-400-analyst-says,"Forget Bitcoin? This Top-50 Altcoin Could Explode 1,400%, Analyst Says",2024-02-16 17:18:32 UTC,0.264419,Somewhat-Bullish,Benzinga,0.314869,Somewhat-Bullish
936,https://www.benzinga.com/markets/cryptocurrency/24/03/37421200/pepe-coin-leaps-31-chases-top-3-memecoin-ranking-behind-doge-shiba-inu,"Pepe Coin Leaps 31%, Chases Top 3 Memecoin Ranking Behind Doge, Shiba Inu",2024-03-01 16:23:32 UTC,0.23454,Somewhat-Bullish,Benzinga,0.19698,Somewhat-Bullish
365,https://www.benzinga.com/markets/cryptocurrency/24/04/38082125/top-crypto-trader-sees-tremedous-buying-opportunities-in-altcoins-shares-his-top-10-picks,"Top Crypto Trader Sees 'Tremedous Buying Opportunities' In Altcoins, Shares His Top 10 Picks - Interlink Electronics  ( NASDAQ:LINK ) ",2024-04-03 23:13:29 UTC,0.305915,Somewhat-Bullish,Benzinga,0.208296,Somewhat-Bullish
700,https://www.benzinga.com/markets/cryptocurrency/24/04/38082125/top-crypto-trader-sees-tremedous-buying-opportunities-in-altcoins-shares-his-top-10-picks,"Top Crypto Trader Sees 'Tremedous Buying Opportunities' In Altcoins, Shares His Top 10 Picks - Interlink Electronics  ( NASDAQ:LINK ) ",2024-04-03 23:13:29 UTC,0.305915,Somewhat-Bullish,Benzinga,0.208296,Somewhat-Bullish
363,https://www.benzinga.com/markets/cryptocurrency/24/05/38650333/bitcoin-could-still-have-a-correction-down-cautions-lark-davis-lets-not-get-ahead-of-ourse,"Bitcoin 'Could Still Have A Correction Down,' Cautions Lark Davis: 'Let's Not Get Ahead Of Ourselves'",2024-05-06 17:55:08 UTC,0.309887,Somewhat-Bullish,Benzinga,0.285244,Somewhat-Bullish
442,https://www.benzinga.com/markets/cryptocurrency/24/07/40056589/trump-odds-tumble-sharply-after-bidens-withdrawal-on-crypto-betting-platform-polymarket-tr,"Trump Odds Tumble Sharply After Biden's Withdrawal On Crypto Betting Platform; Polymarket Trader Down $72,000 After Betting On Former President",2024-07-31 01:39:40 UTC,0.279622,Somewhat-Bullish,Benzinga,0.155309,Somewhat-Bullish
607,https://www.benzinga.com/markets/cryptocurrency/24/08/40541513/bitcoin-atm-market-is-undergoing-necessary-correction-coinflip-founder-daniel-polotsky-say,"Bitcoin ATM Market Is Undergoing 'Necessary Correction,' CoinFlip Founder Daniel Polotsky Says - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2024-08-24 16:00:26 UTC,0.313935,Somewhat-Bullish,Benzinga,0.25236,Somewhat-Bullish
422,https://www.benzinga.com/markets/cryptocurrency/24/09/40784782/biden-and-trump-debate-had-0-mention-of-bitcoin-what-are-the-odds-kamala-harris-and-ex-pre,"Biden And Trump Debate Had 0 Mention Of Bitcoin, What Are The Odds Kamala Harris And Ex-President Will End Up Discussing Crypto? - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ",2024-09-10 01:57:38 UTC,0.243174,Somewhat-Bullish,Benzinga,0.204197,Somewhat-Bullish
415,https://www.benzinga.com/markets/cryptocurrency/24/09/40997135/peter-thiel-backed-crypto-based-betting-platform-polymarket-might-be-contemplating-a-token,Peter Thiel-Backed Crypto-Based Betting Platform Polymarket Might Be Contemplating A Token Launch: Report,2024-09-24 09:28:42 UTC,0.322501,Somewhat-Bullish,Benzinga,0.159162,Somewhat-Bullish
414,https://www.benzinga.com/markets/cryptocurrency/24/10/41110897/ethereum-creator-vitalik-buterin-bats-for-polymarkets-model-amid-concerns-over-betting-on-,Ethereum Creator Vitalik Buterin Bats For Polymarket's Model Amid Concerns Over Betting On Israel-Hezbollah War,2024-10-01 08:41:04 UTC,0.078509,Neutral,Benzinga,0.178161,Somewhat-Bullish
412,https://www.benzinga.com/markets/cryptocurrency/24/10/41134194/odds-of-tim-walz-winning-the-vp-debate-drop-on-polymarket-as-bettors-favor-jd-vance-harris,Odds Of Tim Walz Winning The VP Debate Drop On Polymarket As Bettors Favor JD Vance - Harris Maintains Lead Over Trump,2024-10-02 03:22:08 UTC,0.237345,Somewhat-Bullish,Benzinga,0.159342,Somewhat-Bullish
410,https://www.benzinga.com/markets/cryptocurrency/24/10/41395549/pierre-ferragu-notes-the-disconnect-between-media-and-crypto-based-polymarket-on-trump-har,Pierre Ferragu Notes The Disconnect Between Media And Crypto-Based Polymarket On Trump-Harris Election Outcome: 'I Love The Dissonance',2024-10-18 03:54:33 UTC,0.460963,Bullish,Benzinga,0.303756,Somewhat-Bullish
605,https://www.benzinga.com/markets/cryptocurrency/24/10/41442996/brad-garlinghouse-defends-ripple-co-founders-donation-to-kamala-harris-while-top-crypto-an,Brad Garlinghouse Defends Ripple Co-Founder's Donation To Kamala Harris While Top Crypto Analyst Throws XRP 'Securities' Jibe,2024-10-22 03:03:30 UTC,0.370379,Bullish,Benzinga,0.347305,Somewhat-Bullish
357,https://www.benzinga.com/markets/cryptocurrency/24/11/41699095/dogecoin-set-for-parabolic-bull-run-in-november-says-analyst-keep-an-eye-out-for-a-sustain,"Dogecoin Set For 'Parabolic Bull Run' In November, Says Analyst: 'Keep An Eye Out For A Sustained Close' Above This Level",2024-11-02 05:42:28 UTC,0.38091,Bullish,Benzinga,0.250295,Somewhat-Bullish
406,https://www.benzinga.com/markets/cryptocurrency/24/11/41704904/trump-whale-losing-grip-on-polymarket-odds-economist-justin-wolfers-wonders-whats-behind-t,'Trump Whale' Losing Grip On Polymarket Odds? Economist Justin Wolfers Wonders What's Behind The Latest Change,2024-11-04 02:36:02 UTC,0.255842,Somewhat-Bullish,Benzinga,0.231454,Somewhat-Bullish
686,https://www.benzinga.com/markets/cryptocurrency/24/11/42207257/historic-win-for-crypto-court-overturns-treasury-sanctions-on-tornado-cash-associated-toke,"'Historic Win For Crypto:' Court Overturns Treasury Sanctions On Tornado Cash, Associated Token Skyrockets 430%",2024-11-27 06:30:20 UTC,0.266477,Somewhat-Bullish,Benzinga,0.292535,Somewhat-Bullish
602,https://www.benzinga.com/markets/cryptocurrency/24/12/42291401/chainlink-price-surges-15-in-one-day-why-is-link-going-up,Chainlink Price Surges 15% In One Day: Why Is LINK Going Up?,2024-12-03 14:11:36 UTC,0.326159,Somewhat-Bullish,Benzinga,0.216699,Somewhat-Bullish
404,https://www.benzinga.com/markets/cryptocurrency/24/12/42434074/mark-cuban-once-called-these-lesser-known-cryptos-his-favorite-outside-of-bitcoin-and-ethe,Mark Cuban Once Called These Lesser-Known Cryptos His 'Favorite' Outside Of Bitcoin And Ethereum - Here's How They've Fared Since The Shark's Disclosure - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ,2024-12-11 12:30:20 UTC,0.250904,Somewhat-Bullish,Benzinga,0.265093,Somewhat-Bullish
678,https://www.benzinga.com/markets/cryptocurrency/24/12/42439814/morpheus-launches-20-million-in-rewards-for-ai-compute-providers,Morpheus Launches $20 Million In Rewards For AI Compute Providers,2024-12-11 15:15:10 UTC,0.349213,Somewhat-Bullish,Benzinga,0.265617,Somewhat-Bullish
677,https://www.benzinga.com/markets/cryptocurrency/24/12/42480133/do-you-know-warren-buffetts-berkshire-hathaway-has-positions-in-this-lesser-known-crypto-f,Do You Know Warren Buffett's Berkshire Hathaway Has Positions In This Lesser-Known Crypto-Friendly Bank? Here's How The Stock Has Performed This Year - Grayscale Bitcoin Mini Trust  ( BTC )  Common units of fractional undivided beneficial interest  ( ARCA:BTC ) ,2024-12-13 11:00:27 UTC,0.162184,Somewhat-Bullish,Benzinga,0.225169,Somewhat-Bullish
510,https://www.benzinga.com/markets/cryptocurrency/24/12/42482064/shiba-inu-burns-13-million-coins-in-24-hours-shib-chart-looks-primed-for-launch-very-soon-,"Shiba Inu Burns 13 Million Coins In 24 Hours: 'SHIB Chart Looks Primed For Launch Very Soon,' Says Trader",2024-12-13 12:45:07 UTC,0.235248,Somewhat-Bullish,Benzinga,0.158129,Somewhat-Bullish
840,https://www.benzinga.com/markets/cryptocurrency/24/12/42512673/ai-cryptocurrencies-surge-208-to-61-5-billion-market-cap-in-2024-these-were-the-top-perfor,AI Cryptocurrencies Surge 208% To $61.5 Billion Market Cap In 2024: These Were The Top Performers,2024-12-16 16:54:24 UTC,0.263298,Somewhat-Bullish,Benzinga,0.212927,Somewhat-Bullish
594,https://www.benzinga.com/markets/cryptocurrency/24/12/42613106/have-risk-appetite-here-are-5-cryptos-that-could-make-your-christmas-merry,Have Risk Appetite? Here Are 5 Cryptos That Could Make Your Christmas Merry,2024-12-20 12:00:25 UTC,0.352313,Bullish,Benzinga,0.266135,Somewhat-Bullish
581,https://www.benzinga.com/markets/cryptocurrency/25/01/42824221/ethereum-climbs-12-in-a-week-could-it-outperform-in-2025,Ethereum Climbs 12% In A Week: Could It Outperform In 2025?,2025-01-06 17:43:43 UTC,0.130207,Neutral,Benzinga,0.337492,Somewhat-Bullish
578,https://www.benzinga.com/markets/cryptocurrency/25/01/42859528/bitcoin-dumps-to-97000-ethereum-xrp-dogecoin-follow-down-analyst-says-this-level-has-to-ho,"Bitcoin Dumps To $97,000 Ethereum, XRP, Dogecoin Follow Down: Analyst Says This Level Has To Hold To Avoid 'Dip To $92,000'",2025-01-07 19:44:31 UTC,0.098631,Neutral,Benzinga,0.23225,Somewhat-Bullish
129,https://www.benzinga.com/markets/cryptocurrency/25/01/42899397/ethereum-price-drops-5-in-7-days-truly-an-excellent-buy-the-dip-opportunity,Ethereum Price Drops 5% In 7 Days: Truly An 'Excellent Buy-The-Dip Opportunity'?,2025-01-09 16:57:07 UTC,0.250152,Somewhat-Bullish,Benzinga,0.278917,Somewhat-Bullish
